자치구,위도,경도,,,
동작구,37.4921,126.9556,,,
동작구,37.5069,126.9517,,,
동작구,37.5069,126.9517,,,
동작구,37.5032,126.9429,,,
동작구,37.4818,126.9739,,,
동작구,37.4818,126.9739,,,
동작구,37.4937,126.953,,,
동작구,37.5069,126.9353,,,
동작구,37.5069,126.9353,,,
동작구,37.5069,126.9356,,,
동작구,37.5069,126.9356,,,
동작구,37.5039,126.9325,,,
동작구,37.5087,126.9432,,,
동작구,37.5087,126.9438,,,
동작구,37.5087,126.9438,,,
동작구,37.5087,126.9441,,,
동작구,37.5083,126.9543,,,
동작구,37.5083,126.9539,,,
동작구,37.5095,126.9554,,,
동작구,37.4932,126.9352,,,
동작구,37.4932,126.9352,,,
동작구,37.4855,126.9672,,,
동작구,37.4855,126.9672,,,
동작구,37.5016,126.9511,,,
동작구,37.4835,126.9679,,,
동작구,37.5066,126.9258,,,
동작구,37.5066,126.9258,,,
동작구,37.504,126.968,,,
동작구,37.4806,126.98,,,
동작구,37.4806,126.98,,,
동작구,37.4804,126.9795,,,
동작구,37.4855,126.9749,,,
동작구,37.4855,126.9749,,,
동작구,37.4867,126.9732,,,
동작구,37.5048,126.9438,,,
동작구,37.5001,126.9496,,,
동작구,37.5,126.9493,,,
동작구,37.4999,126.9491,,,
동작구,37.5,126.9492,,,
동작구,37.497,126.934,,,
동작구,37.4863,126.9702,,,
동작구,37.4868,126.9697,,,
동작구,37.4941,126.9131,,,
동작구,37.4954,126.9408,,,
동작구,37.4925,126.9431,,,
동작구,37.4859,126.9644,,,
동작구,37.5067,126.9641,,,
동작구,37.4822,126.9695,,,
동작구,37.4782,126.9701,,,
동작구,37.4801,126.9732,,,
동작구,37.4797,126.974,,,
동작구,37.477,126.9806,,,
동작구,37.477,126.9806,,,
동작구,37.477,126.9806,,,
동작구,37.4884,126.9743,,,
동작구,37.4884,126.9743,,,
동작구,37.4939,126.9802,,,
동작구,37.4939,126.9802,,,
동작구,37.4939,126.9802,,,
동작구,37.4966,126.9321,,,
동작구,37.4966,126.9321,,,
동작구,37.5055,126.942,,,
동작구,37.5054,126.942,,,
동작구,37.4862,126.9657,,,
동작구,37.4862,126.9657,,,
동작구,37.5033,126.9544,,,
동작구,37.5033,126.9544,,,
동작구,37.4874,126.9654,,,
동작구,37.4874,126.9654,,,
동작구,37.4952,126.9296,,,
동작구,37.4952,126.9296,,,
동작구,37.5065,126.9376,,,
동작구,37.5065,126.9498,,,
동작구,37.5065,126.9498,,,
동작구,37.4873,126.9744,,,
동작구,37.506,126.9517,,,
동작구,37.506,126.9517,,,
동작구,37.506,126.9517,,,
동작구,37.4874,126.908,,,
동작구,37.4874,126.908,,,
동작구,37.5146,126.9525,,,
동작구,37.5146,126.9525,,,
동작구,37.5085,126.9627,,,
동작구,37.5036,126.9414,,,
동작구,37.4988,126.9483,,,
동작구,37.4936,126.9491,,,
동작구,37.4936,126.9491,,,
동작구,37.4935,126.949,,,
동작구,37.4984,126.9599,,,
동작구,37.5119,126.9585,,,
동작구,37.5119,126.9585,,,
동작구,37.5119,126.9585,,,
동작구,37.5124,126.9575,,,
동작구,37.5124,126.9575,,,
동작구,37.5124,126.9575,,,
동작구,37.5114,126.9585,,,
동작구,37.5114,126.9584,,,
동작구,37.5069,126.9445,,,
동작구,37.4937,126.936,,,
동작구,37.5,126.9353,,,
동작구,37.4799,126.974,,,
동작구,37.4913,126.9808,,,
동작구,37.4913,126.9808,,,
동작구,37.493,126.969,,,
동작구,37.493,126.969,,,
동작구,37.493,126.969,,,
동작구,37.493,126.969,,,
동작구,37.4931,126.9691,,,
동작구,37.4931,126.9691,,,
동작구,37.4931,126.9691,,,
동작구,37.4931,126.9691,,,
동작구,37.4902,126.9633,,,
동작구,37.5046,126.9606,,,
동작구,37.5139,126.9497,,,
동작구,37.5139,126.9497,,,
동작구,37.5085,126.9505,,,
동작구,37.5085,126.9505,,,
동작구,37.4793,126.9696,,,
동작구,37.4942,126.9527,,,
동작구,37.4942,126.9527,,,
동작구,37.4869,126.906,,,
동작구,37.4989,126.9598,,,
동작구,37.4989,126.9598,,,
동작구,37.4987,126.983,,,
동작구,37.4987,126.983,,,
동작구,37.4986,126.9823,,,
동작구,37.4986,126.9823,,,
동작구,37.4986,126.9823,,,
동작구,37.4986,126.9823,,,
동작구,37.498,126.9819,,,
동작구,37.498,126.9819,,,
동작구,37.4998,126.942,,,
동작구,37.4998,126.942,,,
동작구,37.4995,126.9428,,,
동작구,37.4979,126.9443,,,
동작구,37.4977,126.945,,,
동작구,37.4967,126.9446,,,
동작구,37.4959,126.9446,,,
동작구,37.4942,126.944,,,
동작구,37.4956,126.9453,,,
동작구,37.4951,126.9458,,,
동작구,37.4967,126.9463,,,
동작구,37.4964,126.9465,,,
동작구,37.496,126.9468,,,
동작구,37.4861,126.9068,,,
동작구,37.4861,126.9068,,,
동작구,37.4861,126.9068,,,
동작구,37.4861,126.9068,,,
동작구,37.486,126.9062,,,
동작구,37.486,126.9062,,,
동작구,37.486,126.9062,,,
동작구,37.486,126.9062,,,
동작구,37.4882,126.9089,,,
동작구,37.4966,126.9308,,,
동작구,37.4958,126.9304,,,
동작구,37.4947,126.9313,,,
동작구,37.496,126.9313,,,
동작구,37.4957,126.9316,,,
동작구,37.4955,126.9319,,,
동작구,37.4951,126.9332,,,
동작구,37.4834,126.9796,,,
동작구,37.4834,126.9796,,,
동작구,37.4834,126.9796,,,
동작구,37.4834,126.9796,,,
동작구,37.4822,126.9795,,,
동작구,37.4822,126.9795,,,
동작구,37.4822,126.9795,,,
동작구,37.4822,126.9795,,,
동작구,37.4813,126.9794,,,
동작구,37.4813,126.9794,,,
동작구,37.4813,126.9794,,,
동작구,37.4813,126.9794,,,
동작구,37.4807,126.9781,,,
동작구,37.4807,126.9781,,,
동작구,37.4807,126.9781,,,
동작구,37.4818,126.9781,,,
동작구,37.4818,126.9781,,,
동작구,37.4818,126.9781,,,
동작구,37.4818,126.9781,,,
동작구,37.4818,126.9781,,,
동작구,37.4828,126.9782,,,
동작구,37.4828,126.9782,,,
동작구,37.4828,126.9782,,,
동작구,37.4828,126.9782,,,
동작구,37.4828,126.9782,,,
동작구,37.4824,126.9768,,,
동작구,37.4824,126.9768,,,
동작구,37.4824,126.9768,,,
동작구,37.4824,126.9768,,,
동작구,37.4808,126.977,,,
동작구,37.4812,126.98,,,
동작구,37.4812,126.98,,,
동작구,37.4812,126.98,,,
동작구,37.4812,126.98,,,
동작구,37.4973,126.9312,,,
동작구,37.4963,126.9322,,,
동작구,37.4963,126.9322,,,
동작구,37.4963,126.9322,,,
동작구,37.4961,126.9303,,,
동작구,37.4822,126.9719,,,
동작구,37.4822,126.9719,,,
동작구,37.4822,126.9719,,,
동작구,37.4818,126.9725,,,
동작구,37.4818,126.9725,,,
동작구,37.4818,126.9725,,,
동작구,37.4813,126.9726,,,
동작구,37.4813,126.9726,,,
동작구,37.4811,126.9726,,,
동작구,37.4811,126.9726,,,
동작구,37.4811,126.9726,,,
동작구,37.4811,126.9726,,,
동작구,37.4811,126.9733,,,
동작구,37.4811,126.9733,,,
동작구,37.4811,126.9733,,,
동작구,37.4811,126.9733,,,
동작구,37.4835,126.9786,,,
동작구,37.4835,126.9786,,,
동작구,37.4835,126.9786,,,
동작구,37.4823,126.9803,,,
동작구,37.4823,126.9803,,,
동작구,37.4823,126.9803,,,
동작구,37.4823,126.9803,,,
동작구,37.4806,126.9807,,,
동작구,37.4806,126.9807,,,
동작구,37.4806,126.9807,,,
동작구,37.4806,126.9807,,,
동작구,37.4806,126.9807,,,
동작구,37.4817,126.9809,,,
동작구,37.4817,126.9809,,,
동작구,37.4817,126.9809,,,
동작구,37.4817,126.9809,,,
동작구,37.4817,126.9809,,,
동작구,37.4827,126.981,,,
동작구,37.4827,126.981,,,
동작구,37.4827,126.981,,,
동작구,37.4827,126.981,,,
동작구,37.486,126.98,,,
동작구,37.486,126.98,,,
동작구,37.486,126.98,,,
동작구,37.486,126.98,,,
동작구,37.486,126.98,,,
동작구,37.4782,126.9704,,,
동작구,37.4782,126.9704,,,
동작구,37.4782,126.9704,,,
동작구,37.4896,126.9138,,,
동작구,37.4896,126.9138,,,
동작구,37.4868,126.9092,,,
동작구,37.512,126.9427,,,
동작구,37.5103,126.9362,,,
동작구,37.5017,126.952,,,
동작구,37.5045,126.9369,,,
동작구,37.4979,126.9316,,,
동작구,37.4983,126.9431,,,
동작구,37.5066,126.9631,,,
동작구,37.4783,126.9807,,,
동작구,37.493,126.9776,,,
동작구,37.4923,126.9688,,,
동작구,37.4818,126.9713,,,
동작구,37.4845,126.9682,,,
동작구,37.5003,126.9245,,,
동작구,37.4889,126.912,,,
동작구,37.4982,126.9293,,,
동작구,37.5084,126.962,,,
동작구,37.5105,126.9361,,,
동작구,37.5073,126.9652,,,
동작구,37.5044,126.9693,,,
동작구,37.5101,126.9394,,,
동작구,37.5101,126.9394,,,
동작구,37.5101,126.9394,,,
동작구,37.5124,126.9376,,,
동작구,37.5124,126.9376,,,
동작구,37.5124,126.9376,,,
동작구,37.5074,126.9416,,,
동작구,37.5074,126.9416,,,
동작구,37.5074,126.9416,,,
동작구,37.5112,126.9453,,,
동작구,37.5086,126.9416,,,
동작구,37.5093,126.9375,,,
동작구,37.5112,126.942,,,
동작구,37.5097,126.9555,,,
동작구,37.512,126.9511,,,
동작구,37.512,126.9511,,,
동작구,37.512,126.9511,,,
동작구,37.4923,126.9546,,,
동작구,37.4923,126.9546,,,
동작구,37.4923,126.9546,,,
동작구,37.4945,126.9565,,,
동작구,37.4945,126.9565,,,
동작구,37.4945,126.9565,,,
동작구,37.4945,126.9565,,,
동작구,37.5025,126.9501,,,
동작구,37.5025,126.9501,,,
동작구,37.5025,126.9501,,,
동작구,37.5025,126.9501,,,
동작구,37.5026,126.9518,,,
동작구,37.5026,126.9518,,,
동작구,37.5026,126.9518,,,
동작구,37.5026,126.9518,,,
동작구,37.5016,126.9531,,,
동작구,37.5016,126.9531,,,
동작구,37.5016,126.9531,,,
동작구,37.5016,126.9531,,,
동작구,37.496,126.9526,,,
동작구,37.496,126.9526,,,
동작구,37.496,126.9526,,,
동작구,37.496,126.9526,,,
동작구,37.5034,126.9336,,,
동작구,37.5034,126.9336,,,
동작구,37.5034,126.9336,,,
동작구,37.5034,126.9336,,,
동작구,37.5042,126.9346,,,
동작구,37.5042,126.9346,,,
동작구,37.5042,126.9346,,,
동작구,37.5036,126.9382,,,
동작구,37.5036,126.9382,,,
동작구,37.5036,126.9382,,,
동작구,37.5064,126.9465,,,
동작구,37.5064,126.9465,,,
동작구,37.5064,126.9465,,,
동작구,37.5027,126.9277,,,
동작구,37.5027,126.9277,,,
동작구,37.5027,126.9277,,,
동작구,37.4953,126.9311,,,
동작구,37.4953,126.9311,,,
동작구,37.4953,126.9311,,,
동작구,37.4971,126.9333,,,
동작구,37.4971,126.9333,,,
동작구,37.4971,126.9333,,,
동작구,37.4971,126.9333,,,
동작구,37.4978,126.9302,,,
동작구,37.4978,126.9302,,,
동작구,37.4978,126.9302,,,
동작구,37.4978,126.9302,,,
동작구,37.4992,126.935,,,
동작구,37.4992,126.935,,,
동작구,37.4992,126.935,,,
동작구,37.4959,126.9364,,,
동작구,37.4959,126.9364,,,
동작구,37.4959,126.9364,,,
동작구,37.4959,126.9364,,,
동작구,37.5002,126.9388,,,
동작구,37.5002,126.9388,,,
동작구,37.5002,126.9388,,,
동작구,37.5002,126.9388,,,
동작구,37.4981,126.9467,,,
동작구,37.4981,126.9467,,,
동작구,37.4981,126.9467,,,
동작구,37.4981,126.9467,,,
동작구,37.4981,126.9467,,,
동작구,37.5058,126.9618,,,
동작구,37.5058,126.9618,,,
동작구,37.5058,126.9618,,,
동작구,37.5042,126.9629,,,
동작구,37.5085,126.956,,,
동작구,37.5085,126.956,,,
동작구,37.5085,126.956,,,
동작구,37.5033,126.9618,,,
동작구,37.5033,126.9618,,,
동작구,37.5033,126.9618,,,
동작구,37.5013,126.9254,,,
동작구,37.5013,126.9254,,,
동작구,37.5013,126.9254,,,
동작구,37.5013,126.9254,,,
동작구,37.5016,126.9284,,,
동작구,37.5016,126.9284,,,
동작구,37.5075,126.9349,,,
동작구,37.5075,126.9349,,,
동작구,37.5075,126.9349,,,
동작구,37.5075,126.9349,,,
동작구,37.5139,126.9279,,,
동작구,37.5139,126.9279,,,
동작구,37.5139,126.9279,,,
동작구,37.5139,126.9279,,,
동작구,37.5021,126.9264,,,
동작구,37.5021,126.9264,,,
동작구,37.5021,126.9264,,,
동작구,37.4985,126.9224,,,
동작구,37.4985,126.9224,,,
동작구,37.4985,126.9224,,,
동작구,37.4889,126.9128,,,
동작구,37.4889,126.9128,,,
동작구,37.4889,126.9128,,,
동작구,37.4859,126.9078,,,
동작구,37.4859,126.9078,,,
동작구,37.4859,126.9078,,,
동작구,37.4882,126.9138,,,
동작구,37.4882,126.9138,,,
동작구,37.4882,126.9138,,,
동작구,37.4893,126.9156,,,
동작구,37.4893,126.9156,,,
동작구,37.4897,126.9111,,,
동작구,37.4897,126.9111,,,
동작구,37.4897,126.9111,,,
동작구,37.4897,126.9111,,,
동작구,37.4899,126.9133,,,
동작구,37.4899,126.9133,,,
동작구,37.4899,126.9133,,,
동작구,37.4962,126.9258,,,
동작구,37.4962,126.9258,,,
동작구,37.4962,126.9258,,,
동작구,37.4971,126.9285,,,
동작구,37.4971,126.9285,,,
동작구,37.4971,126.9285,,,
동작구,37.495,126.9265,,,
동작구,37.495,126.9265,,,
동작구,37.495,126.9265,,,
동작구,37.495,126.9265,,,
동작구,37.4953,126.9233,,,
동작구,37.4953,126.9233,,,
동작구,37.4953,126.9233,,,
동작구,37.4953,126.9233,,,
동작구,37.4953,126.9233,,,
동작구,37.4888,126.9815,,,
동작구,37.4888,126.9815,,,
동작구,37.4888,126.9815,,,
동작구,37.4888,126.9817,,,
동작구,37.4972,126.9806,,,
동작구,37.4972,126.9806,,,
동작구,37.4972,126.9806,,,
동작구,37.4972,126.9806,,,
동작구,37.4913,126.9787,,,
동작구,37.4913,126.9787,,,
동작구,37.4913,126.9787,,,
동작구,37.4874,126.9799,,,
동작구,37.4874,126.9799,,,
동작구,37.4874,126.9799,,,
동작구,37.4874,126.9799,,,
동작구,37.4886,126.9786,,,
동작구,37.4886,126.9786,,,
동작구,37.4886,126.9786,,,
동작구,37.4788,126.9756,,,
동작구,37.4764,126.9725,,,
동작구,37.4764,126.9725,,,
동작구,37.4764,126.9725,,,
동작구,37.4803,126.9756,,,
동작구,37.4771,126.9747,,,
동작구,37.4771,126.9747,,,
동작구,37.4771,126.9747,,,
동작구,37.4771,126.9747,,,
동작구,37.4855,126.9782,,,
동작구,37.4855,126.9782,,,
동작구,37.4855,126.9782,,,
동작구,37.4914,126.9803,,,
동작구,37.485,126.9789,,,
동작구,37.485,126.9789,,,
동작구,37.485,126.9789,,,
동작구,37.485,126.9789,,,
동작구,37.485,126.9789,,,
동작구,37.4861,126.9703,,,
동작구,37.4861,126.9703,,,
동작구,37.4861,126.9703,,,
동작구,37.4861,126.9703,,,
동작구,37.4831,126.9673,,,
동작구,37.4831,126.9673,,,
동작구,37.4831,126.9673,,,
동작구,37.4893,126.9646,,,
동작구,37.4893,126.9646,,,
동작구,37.4893,126.9646,,,
동작구,37.4893,126.9646,,,
동작구,37.487,126.9659,,,
동작구,37.487,126.9659,,,
동작구,37.487,126.9659,,,
동작구,37.487,126.9659,,,
동작구,37.487,126.9659,,,
동작구,37.4826,126.971,,,
동작구,37.4826,126.971,,,
동작구,37.4826,126.971,,,
동작구,37.4827,126.9734,,,
동작구,37.4827,126.9734,,,
동작구,37.4827,126.9734,,,
동작구,37.4773,126.9703,,,
동작구,37.4773,126.9703,,,
동작구,37.4773,126.9703,,,
동작구,37.4773,126.9703,,,
동작구,37.4807,126.9735,,,
동작구,37.4807,126.9735,,,
동작구,37.4807,126.9735,,,
동작구,37.4807,126.9735,,,
동작구,37.5123,126.9425,,,
동작구,37.5123,126.9425,,,
동작구,37.5123,126.9425,,,
동작구,37.5123,126.9425,,,
동작구,37.511,126.9569,,,
동작구,37.511,126.9569,,,
동작구,37.511,126.9569,,,
동작구,37.511,126.9569,,,
동작구,37.4997,126.9513,,,
동작구,37.4997,126.9513,,,
동작구,37.4997,126.9513,,,
동작구,37.4997,126.9513,,,
동작구,37.5065,126.9508,,,
동작구,37.5065,126.9508,,,
동작구,37.5065,126.9508,,,
동작구,37.5065,126.9508,,,
동작구,37.5015,126.933,,,
동작구,37.5015,126.933,,,
동작구,37.5015,126.933,,,
동작구,37.5015,126.933,,,
동작구,37.4989,126.9446,,,
동작구,37.4989,126.9446,,,
동작구,37.4989,126.9446,,,
동작구,37.5005,126.9343,,,
동작구,37.5005,126.9343,,,
동작구,37.5005,126.9343,,,
동작구,37.5005,126.9343,,,
동작구,37.5048,126.9712,,,
동작구,37.5048,126.9712,,,
동작구,37.5048,126.9712,,,
동작구,37.5048,126.9712,,,
동작구,37.508,126.9637,,,
동작구,37.508,126.9637,,,
동작구,37.508,126.9637,,,
동작구,37.4925,126.9791,,,
동작구,37.4925,126.9791,,,
동작구,37.4925,126.9791,,,
동작구,37.4925,126.9791,,,
동작구,37.4843,126.9736,,,
동작구,37.4843,126.9736,,,
동작구,37.4843,126.9736,,,
동작구,37.4863,126.9715,,,
동작구,37.4863,126.9715,,,
동작구,37.4863,126.9715,,,
동작구,37.4863,126.9715,,,
동작구,37.4791,126.9725,,,
동작구,37.4791,126.9725,,,
동작구,37.4791,126.9725,,,
동작구,37.4902,126.9646,,,
동작구,37.4902,126.9646,,,
동작구,37.4902,126.9646,,,
동작구,37.4866,126.9676,,,
동작구,37.4866,126.9676,,,
동작구,37.4866,126.9676,,,
동작구,37.4866,126.9676,,,
동작구,37.5021,126.9279,,,
동작구,37.5021,126.9279,,,
동작구,37.5021,126.9279,,,
동작구,37.5021,126.9279,,,
동작구,37.5069,126.9335,,,
동작구,37.5069,126.9335,,,
동작구,37.5069,126.9335,,,
동작구,37.4852,126.905,,,
동작구,37.4852,126.905,,,
동작구,37.4852,126.905,,,
동작구,37.4939,126.9257,,,
동작구,37.4939,126.9257,,,
동작구,37.4939,126.9257,,,
동작구,37.4939,126.9257,,,
동작구,37.4969,126.9295,,,
동작구,37.4969,126.9295,,,
동작구,37.4969,126.9295,,,
동작구,37.4969,126.9295,,,
동작구,37.4969,126.9295,,,
동작구,37.492,126.9146,,,
동작구,37.492,126.9146,,,
동작구,37.492,126.9146,,,
동작구,37.4876,126.9125,,,
동작구,37.4876,126.9125,,,
동작구,37.4876,126.9125,,,
동작구,37.4876,126.9125,,,
동작구,37.4955,126.9262,,,
동작구,37.4955,126.9262,,,
동작구,37.4955,126.9262,,,
동작구,37.501,126.9486,,,
동작구,37.501,126.9486,,,
동작구,37.501,126.9486,,,
동작구,37.501,126.9486,,,
동작구,37.4945,126.9328,,,
동작구,37.4945,126.9328,,,
동작구,37.4945,126.9328,,,
동작구,37.4945,126.9328,,,
동작구,37.5092,126.935,,,
동작구,37.4977,126.9471,,,
동작구,37.4977,126.9471,,,
동작구,37.4977,126.9471,,,
동작구,37.5007,126.9638,,,
동작구,37.5007,126.9638,,,
동작구,37.5007,126.9638,,,
동작구,37.5097,126.9344,,,
동작구,37.5097,126.9344,,,
동작구,37.5097,126.9344,,,
동작구,37.4896,126.9629,,,
동작구,37.4896,126.9629,,,
동작구,37.4896,126.9629,,,
동작구,37.5112,126.9548,,,
동작구,37.5112,126.9548,,,
동작구,37.5112,126.9548,,,
동작구,37.5112,126.9548,,,
동작구,37.5068,126.957,,,
동작구,37.5068,126.957,,,
동작구,37.5068,126.957,,,
동작구,37.5068,126.957,,,
동작구,37.5011,126.9522,,,
동작구,37.5011,126.9522,,,
동작구,37.5011,126.9522,,,
동작구,37.5011,126.9522,,,
동작구,37.5011,126.9522,,,
동작구,37.5029,126.9456,,,
동작구,37.5028,126.9458,,,
동작구,37.5028,126.9458,,,
동작구,37.5028,126.9458,,,
동작구,37.5028,126.9458,,,
동작구,37.5007,126.939,,,
동작구,37.5007,126.939,,,
동작구,37.5007,126.939,,,
동작구,37.5007,126.939,,,
동작구,37.4934,126.9313,,,
동작구,37.4934,126.9313,,,
동작구,37.4934,126.9313,,,
동작구,37.4934,126.9313,,,
동작구,37.4958,126.93,,,
동작구,37.4958,126.93,,,
동작구,37.4958,126.93,,,
동작구,37.4958,126.93,,,
동작구,37.4991,126.9424,,,
동작구,37.4991,126.9424,,,
동작구,37.4991,126.9424,,,
동작구,37.4991,126.9424,,,
동작구,37.4896,126.971,,,
동작구,37.4896,126.971,,,
동작구,37.4896,126.971,,,
동작구,37.4896,126.971,,,
동작구,37.4926,126.9766,,,
동작구,37.4926,126.9766,,,
동작구,37.4926,126.9766,,,
동작구,37.4926,126.9766,,,
동작구,37.4899,126.9808,,,
동작구,37.4899,126.9808,,,
동작구,37.4899,126.9808,,,
동작구,37.4899,126.9808,,,
동작구,37.4778,126.9782,,,
동작구,37.4778,126.9782,,,
동작구,37.4778,126.9782,,,
동작구,37.4778,126.9782,,,
동작구,37.482,126.9696,,,
동작구,37.482,126.9696,,,
동작구,37.482,126.9696,,,
동작구,37.482,126.9696,,,
동작구,37.482,126.9696,,,
동작구,37.4841,126.9688,,,
동작구,37.4841,126.9688,,,
동작구,37.4841,126.9688,,,
동작구,37.4841,126.9688,,,
동작구,37.4841,126.9688,,,
동작구,37.4822,126.9755,,,
동작구,37.4822,126.9755,,,
동작구,37.4822,126.9755,,,
동작구,37.4773,126.98,,,
동작구,37.4773,126.98,,,
동작구,37.4773,126.98,,,
동작구,37.4773,126.98,,,
동작구,37.4901,126.9097,,,
동작구,37.4901,126.9097,,,
동작구,37.4901,126.9097,,,
동작구,37.4901,126.9097,,,
동작구,37.4969,126.9242,,,
동작구,37.4969,126.9242,,,
동작구,37.4969,126.9242,,,
동작구,37.4969,126.9242,,,
동작구,37.4969,126.9242,,,
동작구,37.5084,126.9404,,,
동작구,37.5084,126.9404,,,
동작구,37.5084,126.9404,,,
동작구,37.5084,126.9404,,,
동작구,37.5081,126.9375,,,
동작구,37.5081,126.9375,,,
동작구,37.5081,126.9375,,,
동작구,37.5081,126.9375,,,
동작구,37.509,126.961,,,
동작구,37.509,126.961,,,
동작구,37.509,126.961,,,
동작구,37.509,126.961,,,
동작구,37.4852,126.9799,,,
동작구,37.4852,126.9799,,,
동작구,37.4852,126.9799,,,
동작구,37.4784,126.9773,,,
동작구,37.4784,126.9774,,,
동작구,37.4784,126.9774,,,
동작구,37.4784,126.9774,,,
동작구,37.4799,126.9702,,,
동작구,37.4799,126.9702,,,
동작구,37.4799,126.9702,,,
동작구,37.4935,126.9543,,,
동작구,37.4935,126.9543,,,
동작구,37.4935,126.9543,,,
동작구,37.4935,126.9543,,,
동작구,37.498,126.9412,,,
동작구,37.498,126.9412,,,
동작구,37.498,126.9412,,,
동작구,37.498,126.9412,,,
동작구,37.498,126.9412,,,
동작구,37.4878,126.9116,,,
동작구,37.4878,126.9116,,,
동작구,37.4878,126.9116,,,
동작구,37.4878,126.9116,,,
동작구,37.5088,126.936,,,
동작구,37.5088,126.936,,,
동작구,37.5088,126.936,,,
동작구,37.5088,126.936,,,
동작구,37.5116,126.9574,,,
동작구,37.5116,126.9574,,,
동작구,37.5116,126.9574,,,
동작구,37.5116,126.9574,,,
동작구,37.5081,126.9392,,,
동작구,37.5081,126.9392,,,
동작구,37.5081,126.9392,,,
동작구,37.5081,126.9392,,,
동작구,37.5081,126.9392,,,
동작구,37.5021,126.9475,,,
동작구,37.5021,126.9475,,,
동작구,37.5021,126.9475,,,
동작구,37.5021,126.9475,,,
동작구,37.5014,126.9386,,,
동작구,37.5014,126.9386,,,
동작구,37.5014,126.9386,,,
동작구,37.4939,126.931,,,
동작구,37.4939,126.931,,,
동작구,37.4939,126.931,,,
동작구,37.4939,126.931,,,
동작구,37.4953,126.9441,,,
동작구,37.4953,126.9441,,,
동작구,37.4953,126.9441,,,
동작구,37.4953,126.9441,,,
동작구,37.5078,126.9588,,,
동작구,37.5078,126.9588,,,
동작구,37.5078,126.9588,,,
동작구,37.5078,126.9588,,,
동작구,37.4774,126.9727,,,
동작구,37.4774,126.9727,,,
동작구,37.4774,126.9727,,,
동작구,37.4774,126.9727,,,
동작구,37.4965,126.9824,,,
동작구,37.4965,126.9824,,,
동작구,37.4965,126.9824,,,
동작구,37.4965,126.9824,,,
동작구,37.4872,126.9701,,,
동작구,37.4872,126.9701,,,
동작구,37.4872,126.9701,,,
동작구,37.4872,126.9701,,,
동작구,37.4872,126.9701,,,
동작구,37.4797,126.9694,,,
동작구,37.4797,126.9694,,,
동작구,37.4797,126.9694,,,
동작구,37.4797,126.9694,,,
동작구,37.4877,126.9646,,,
동작구,37.4877,126.9646,,,
동작구,37.4877,126.9646,,,
동작구,37.4877,126.9646,,,
동작구,37.5003,126.9253,,,
동작구,37.5003,126.9253,,,
동작구,37.5003,126.9253,,,
동작구,37.5003,126.9253,,,
동작구,37.4886,126.9119,,,
동작구,37.4886,126.9119,,,
동작구,37.4886,126.9119,,,
동작구,37.4886,126.9119,,,
동작구,37.4967,126.9223,,,
동작구,37.4967,126.9223,,,
동작구,37.4967,126.9223,,,
동작구,37.4967,126.9223,,,
동작구,37.4967,126.9223,,,
동작구,37.5106,126.9483,,,
동작구,37.5106,126.9483,,,
동작구,37.5106,126.9483,,,
동작구,37.5106,126.9483,,,
동작구,37.5084,126.9358,,,
동작구,37.5084,126.9358,,,
동작구,37.5084,126.9358,,,
동작구,37.5084,126.9358,,,
동작구,37.5012,126.9506,,,
동작구,37.5012,126.9506,,,
동작구,37.5012,126.9506,,,
동작구,37.5012,126.9506,,,
동작구,37.5012,126.9506,,,
동작구,37.505,126.9348,,,
동작구,37.505,126.9348,,,
동작구,37.505,126.9348,,,
동작구,37.4986,126.9314,,,
동작구,37.4986,126.9314,,,
동작구,37.4986,126.9314,,,
동작구,37.4986,126.9314,,,
동작구,37.5003,126.9335,,,
동작구,37.5003,126.9335,,,
동작구,37.5003,126.9335,,,
동작구,37.5003,126.9335,,,
동작구,37.5044,126.9642,,,
동작구,37.5044,126.9642,,,
동작구,37.5044,126.9642,,,
동작구,37.5044,126.9642,,,
동작구,37.4777,126.9757,,,
동작구,37.4777,126.9757,,,
동작구,37.4777,126.9757,,,
동작구,37.4777,126.9757,,,
동작구,37.4777,126.9757,,,
동작구,37.4908,126.9819,,,
동작구,37.4908,126.9819,,,
동작구,37.4908,126.9819,,,
동작구,37.4908,126.9819,,,
동작구,37.4915,126.9696,,,
동작구,37.4915,126.9696,,,
동작구,37.4915,126.9696,,,
동작구,37.4915,126.9696,,,
동작구,37.4783,126.9716,,,
동작구,37.4783,126.9716,,,
동작구,37.4783,126.9716,,,
동작구,37.4783,126.9716,,,
동작구,37.4855,126.9681,,,
동작구,37.4855,126.9681,,,
동작구,37.4855,126.9681,,,
동작구,37.4855,126.9681,,,
동작구,37.4855,126.9681,,,
동작구,37.5028,126.9227,,,
동작구,37.5028,126.9227,,,
동작구,37.5028,126.9227,,,
동작구,37.5028,126.9227,,,
동작구,37.4895,126.9128,,,
동작구,37.4895,126.9128,,,
동작구,37.4895,126.9128,,,
동작구,37.4895,126.9128,,,
동작구,37.4956,126.9246,,,
동작구,37.4956,126.9246,,,
동작구,37.4956,126.9246,,,
동작구,37.5052,126.9693,,,
동작구,37.5091,126.9468,,,
동작구,37.5091,126.9468,,,
동작구,37.5091,126.9468,,,
동작구,37.5124,126.9469,,,
동작구,37.5124,126.9469,,,
동작구,37.5124,126.9469,,,
동작구,37.5124,126.9469,,,
동작구,37.5113,126.9559,,,
동작구,37.5113,126.9559,,,
동작구,37.5113,126.9559,,,
